Kode Sub Kanca;Sub Kanca;SEGMENT;Kode Kanca;Kanca;Kanwil;Kode Kanwil
1689;KK UNIV. SANGGABUANA;RITEL;354;KC Bandung A.H. Nasution;Bandung ;F
1689;KK UNIV. SANGGABUANA;RITEL;354;KC Bandung A.H. Nasution;Bandung ;F
1354;KK UIN BANDUNG;RITEL;354;KC Bandung A.H. Nasution;Bandung ;F
1354;KK UIN BANDUNG;RITEL;354;KC Bandung A.H. Nasution;Bandung ;F
1780;KK TENGAH TANI PLERED ;RITEL;107;KC Cirebon Kartini;Bandung ;F
1780;KK TENGAH TANI PLERED ;RITEL;107;KC Cirebon Kartini;Bandung ;F
1780;KK TENGAH TANI PLERED ;RITEL;107;KC Cirebon Kartini;Bandung ;F
1768;KK TASPEN BANDUNG ;RITEL;5;KC Bandung AA ;Bandung ;F
1768;KK TASPEN BANDUNG ;RITEL;5;KC Bandung AA ;Bandung ;F
1429;KK STIKES ;RITEL;354;KC Bandung A.H. Nasution;Bandung ;F
1429;KK STIKES ;RITEL;354;KC Bandung A.H. Nasution;Bandung ;F
1323;KK STASIUN KEJAKSAAN;RITEL;107;KC Cirebon Kartini;Bandung ;F
1323;KK STASIUN KEJAKSAAN;RITEL;107;KC Cirebon Kartini;Bandung ;F
1434;KK STASIUN KA BANDUNG ;RITEL;5;KC Bandung AA ;Bandung ;F
1781;KK SINERGI ANTAPANI ;RITEL;354;KC Bandung A.H. Nasution;Bandung ;F
1781;KK SINERGI ANTAPANI ;RITEL;354;KC Bandung A.H. Nasution;Bandung ;F
1781;KK SINERGI ANTAPANI ;RITEL;354;KC Bandung A.H. Nasution;Bandung ;F
1349;KK SELAMAT;RITEL;92;KC Sukabumi ;Bandung ;F
1552;KK RSUD TASIKMALAYA ;RITEL;100;KC Tasikmalaya;Bandung ;F
1552;KK RSUD TASIKMALAYA ;RITEL;100;KC Tasikmalaya;Bandung ;F
1553;KK RSUD MAJALAYA;RITEL;132;KC Majalaya ;Bandung ;F
1553;KK RSUD MAJALAYA;RITEL;132;KC Majalaya ;Bandung ;F
1433;KK RSIA LIMIJATI;RITEL;389;KC Bandung Martadinata;Bandung ;F
1433;KK RSIA LIMIJATI;RITEL;389;KC Bandung Martadinata;Bandung ;F
1564;KK RS WIJAYA KUSUMA ;RITEL;133;KC Kuningan ;Bandung ;F
1546;KK RS TMC ;RITEL;161;KC Singaparna ;Bandung ;F
1546;KK RS TMC ;RITEL;161;KC Singaparna ;Bandung ;F
1546;KK RS TMC ;RITEL;161;KC Singaparna ;Bandung ;F
1704;KK RS SEKARKAMULYAN ;RITEL;133;KC Kuningan ;Bandung ;F
1866;KK RS SANTOSA KOPO;RITEL;286;KC Bandung Dewi Sartika ;Bandung ;F
1736;KK RS SANTOSA ;RITEL;286;KC Bandung Dewi Sartika ;Bandung ;F
1736;KK RS SANTOSA ;RITEL;286;KC Bandung Dewi Sartika ;Bandung ;F
1350;KK RS PAKUWON ;RITEL;94;KC Sumedang ;Bandung ;F
1231;KK RS MUHAMMADIAH BANDUNG ;RITEL;337;KC Bandung Naripan;Bandung ;F
1231;KK RS MUHAMMADIAH BANDUNG ;RITEL;337;KC Bandung Naripan;Bandung ;F
1565;KK RS JUANDA;RITEL;133;KC Kuningan ;Bandung ;F
1717;KK RS HASAN SADIKIN ;RITEL;286;KC Bandung Dewi Sartika ;Bandung ;F
1717;KK RS HASAN SADIKIN ;RITEL;286;KC Bandung Dewi Sartika ;Bandung ;F
1717;KK RS HASAN SADIKIN ;RITEL;286;KC Bandung Dewi Sartika ;Bandung ;F
1348;KK RS ASSYIFA SUKABUMI;RITEL;92;KC Sukabumi ;Bandung ;F
1348;KK RS ASSYIFA SUKABUMI;RITEL;92;KC Sukabumi ;Bandung ;F
1348;KK RS ASSYIFA SUKABUMI;RITEL;92;KC Sukabumi ;Bandung ;F
1321;KK RS AMC BANDUNG ;RITEL;354;KC Bandung A.H. Nasution;Bandung ;F
1321;KK RS AMC BANDUNG ;RITEL;354;KC Bandung A.H. Nasution;Bandung ;F
1301;KK PT DIRGANTARA INDONESIA;RITEL;5;KC Bandung AA ;Bandung ;F
1301;KK PT DIRGANTARA INDONESIA;RITEL;5;KC Bandung AA ;Bandung ;F
1301;KK PT DIRGANTARA INDONESIA;RITEL;5;KC Bandung AA ;Bandung ;F
1551;KK POLRESTA TASIKMALAYA ;RITEL;100;KC Tasikmalaya;Bandung ;F
1541;KK POLRESTA CIREBON ;RITEL;107;KC Cirebon Kartini;Bandung ;F
1541;KK POLRESTA CIREBON ;RITEL;107;KC Cirebon Kartini;Bandung ;F
1541;KK POLRESTA CIREBON ;RITEL;107;KC Cirebon Kartini;Bandung ;F
1524;KK POLRES SUMBER;RITEL;406;KC Cirebon Gunung Jati;Bandung ;F
1545;KK POLRES CIAMIS;RITEL;104;KC Ciamis ;Bandung ;F
1545;KK POLRES CIAMIS;RITEL;104;KC Ciamis ;Bandung ;F
1549;KK POLITEKNIK BANDUNG ;RITEL;5;KC Bandung AA ;Bandung ;F
1549;KK POLITEKNIK BANDUNG ;RITEL;5;KC Bandung AA ;Bandung ;F
1549;KK POLITEKNIK BANDUNG ;RITEL;5;KC Bandung AA ;Bandung ;F
1316;KK PINDAD ;RITEL;354;KC Bandung A.H. Nasution;Bandung ;F
1316;KK PINDAD ;RITEL;354;KC Bandung A.H. Nasution;Bandung ;F
1324;KK PERUMNAS ;RITEL;107;KC Cirebon Kartini;Bandung ;F
1324;KK PERUMNAS ;RITEL;107;KC Cirebon Kartini;Bandung ;F
1324;KK PERUMNAS ;RITEL;107;KC Cirebon Kartini;Bandung ;F
1633;KK PERTAMINA KLAYAN ;RITEL;107;KC Cirebon Kartini;Bandung ;F
1633;KK PERTAMINA KLAYAN ;RITEL;107;KC Cirebon Kartini;Bandung ;F
1633;KK PERTAMINA KLAYAN ;RITEL;107;KC Cirebon Kartini;Bandung ;F
1633;KK PERTAMINA KLAYAN ;RITEL;107;KC Cirebon Kartini;Bandung ;F
1646;KK PERTAMINA BALONGAN ;RITEL;28;KC Indramayu;Bandung ;F
1318;KK PERJUANGAN ;RITEL;107;KC Cirebon Kartini;Bandung ;F
1318;KK PERJUANGAN ;RITEL;107;KC Cirebon Kartini;Bandung ;F
1318;KK PERJUANGAN ;RITEL;107;KC Cirebon Kartini;Bandung ;F
1302;KK PENGADILAN NEGRI BANDUNG ;RITEL;337;KC Bandung Naripan;Bandung ;F
1302;KK PENGADILAN NEGRI BANDUNG ;RITEL;337;KC Bandung Naripan;Bandung ;F
1317;KK PEKALIPAN;RITEL;107;KC Cirebon Kartini;Bandung ;F
1317;KK PEKALIPAN;RITEL;107;KC Cirebon Kartini;Bandung ;F
1357;KK NHI;RITEL;5;KC Bandung AA ;Bandung ;F
1357;KK NHI;RITEL;5;KC Bandung AA ;Bandung ;F
1357;KK NHI;RITEL;5;KC Bandung AA ;Bandung ;F
1431;KK LIPI BANDUNG ;RITEL;405;KC Bandung Dago ;Bandung ;F
1431;KK LIPI BANDUNG ;RITEL;405;KC Bandung Dago ;Bandung ;F
1432;KK LEMBONG;RITEL;286;KC Bandung Dewi Sartika ;Bandung ;F
1773;KK KRIDA NUSANTARA;RITEL;354;KC Bandung A.H. Nasution;Bandung ;F
1773;KK KRIDA NUSANTARA;RITEL;354;KC Bandung A.H. Nasution;Bandung ;F
1773;KK KRIDA NUSANTARA;RITEL;354;KC Bandung A.H. Nasution;Bandung ;F
1550;KK KPP PRATAMA GARUT;RITEL;25;KC Garut;Bandung ;F
1550;KK KPP PRATAMA GARUT;RITEL;25;KC Garut;Bandung ;F
1645;KK KPP PRATAMA CIAMIS ;RITEL;104;KC Ciamis ;Bandung ;F
1645;KK KPP PRATAMA CIAMIS ;RITEL;104;KC Ciamis ;Bandung ;F
1645;KK KPP PRATAMA CIAMIS ;RITEL;104;KC Ciamis ;Bandung ;F
1752;KK KOTA BARU PARAHYANGAN;RITEL;137;KC Cimahi ;Bandung ;F
1752;KK KOTA BARU PARAHYANGAN;RITEL;137;KC Cimahi ;Bandung ;F
1752;KK KOTA BARU PARAHYANGAN;RITEL;137;KC Cimahi ;Bandung ;F
1703;KK KIP PURWAKARTA ;RITEL;75;KC Purwakarta ;Bandung ;F
1703;KK KIP PURWAKARTA ;RITEL;75;KC Purwakarta ;Bandung ;F
1703;KK KIP PURWAKARTA ;RITEL;75;KC Purwakarta ;Bandung ;F
1435;KK JALAN TERUSAN JAKARTA;RITEL;407;KC Bandung Sukarno Hatta;Bandung ;F
1435;KK JALAN TERUSAN JAKARTA;RITEL;407;KC Bandung Sukarno Hatta;Bandung ;F
1680;KK ITT TELKOM ;RITEL;286;KC Bandung Dewi Sartika ;Bandung ;F
1680;KK ITT TELKOM ;RITEL;286;KC Bandung Dewi Sartika ;Bandung ;F
1347;KK ITC KEBON KALAPA ;RITEL;286;KC Bandung Dewi Sartika ;Bandung ;F
1347;KK ITC KEBON KALAPA ;RITEL;286;KC Bandung Dewi Sartika ;Bandung ;F
1356;KK ITB;RITEL;405;KC Bandung Dago ;Bandung ;F
1356;KK ITB;RITEL;405;KC Bandung Dago ;Bandung ;F
1716;KK ISBI ;RITEL;286;KC Bandung Dewi Sartika ;Bandung ;F
1716;KK ISBI ;RITEL;286;KC Bandung Dewi Sartika ;Bandung ;F
1793;KK GUNTUR ;RITEL;25;KC Garut;Bandung ;F
1322;KK GRAGE MALL CIREBON ;RITEL;107;KC Cirebon Kartini;Bandung ;F
1322;KK GRAGE MALL CIREBON ;RITEL;107;KC Cirebon Kartini;Bandung ;F
1322;KK GRAGE MALL CIREBON ;RITEL;107;KC Cirebon Kartini;Bandung ;F
1851;KK DPPKAD SUMEDANG;RITEL;94;KC Sumedang ;Bandung ;F
1336;KK DINAS PELAYANAN PAJAK;RITEL;100;KC Tasikmalaya;Bandung ;F
1303;KK CIGASONG ;RITEL;46;KC Majalengka ;Bandung ;F
1353;KK BOROMEUS ;RITEL;405;KC Bandung Dago ;Bandung ;F
1353;KK BOROMEUS ;RITEL;405;KC Bandung Dago ;Bandung ;F
1353;KK BOROMEUS ;RITEL;405;KC Bandung Dago ;Bandung ;F
1352;KK BEACUKAI PURWAKARTA;RITEL;75;KC Purwakarta ;Bandung ;F
1352;KK BEACUKAI PURWAKARTA;RITEL;75;KC Purwakarta ;Bandung ;F
1638;KK BEA DAN CUKAI;RITEL;337;KC Bandung Naripan;Bandung ;F
1450;KK ASABRI BANDUNG ;RITEL;337;KC Bandung Naripan;Bandung ;F
1450;KK ASABRI BANDUNG ;RITEL;337;KC Bandung Naripan;Bandung ;F
1430;KK ARIF RAHMAN HAKIM SUBANG ;RITEL;123;KC Subang ;Bandung ;F
1430;KK ARIF RAHMAN HAKIM SUBANG ;RITEL;123;KC Subang ;Bandung ;F
1691;KK AL-MASOEM;RITEL;354;KC Bandung A.H. Nasution;Bandung ;F
601;KCP Weru;RITEL;107;KC Cirebon Kartini;Bandung ;F
601;KCP Weru;RITEL;107;KC Cirebon Kartini;Bandung ;F
601;KCP Weru;RITEL;107;KC Cirebon Kartini;Bandung ;F
1596;KCP TELKOM BANDUNG;RITEL;286;KC Bandung Dewi Sartika ;Bandung ;F
1596;KCP TELKOM BANDUNG;RITEL;286;KC Bandung Dewi Sartika ;Bandung ;F
1596;KCP TELKOM BANDUNG;RITEL;286;KC Bandung Dewi Sartika ;Bandung ;F
1596;KCP TELKOM BANDUNG;RITEL;286;KC Bandung Dewi Sartika ;Bandung ;F
1596;KCP TELKOM BANDUNG;RITEL;286;KC Bandung Dewi Sartika ;Bandung ;F
2184;KCP TAMAN KOPO INDAH II ;RITEL;401;KC Bandung Kopo ;Bandung ;F
2184;KCP TAMAN KOPO INDAH II ;RITEL;401;KC Bandung Kopo ;Bandung ;F
2155;KCP TAMAN KOPO INDAH;RITEL;401;KC Bandung Kopo ;Bandung ;F
2155;KCP TAMAN KOPO INDAH;RITEL;401;KC Bandung Kopo ;Bandung ;F
2155;KCP TAMAN KOPO INDAH;RITEL;401;KC Bandung Kopo ;Bandung ;F
2155;KCP TAMAN KOPO INDAH;RITEL;401;KC Bandung Kopo ;Bandung ;F
2155;KCP TAMAN KOPO INDAH;RITEL;401;KC Bandung Kopo ;Bandung ;F
2229;KCP SURADE;RITEL;92;KC Sukabumi ;Bandung ;F
2229;KCP SURADE;RITEL;92;KC Sukabumi ;Bandung ;F
2229;KCP SURADE;RITEL;92;KC Sukabumi ;Bandung ;F
2229;KCP SURADE;RITEL;92;KC Sukabumi ;Bandung ;F
600;KCP SUMBER SARI ;RITEL;401;KC Bandung Kopo ;Bandung ;F
600;KCP SUMBER SARI ;RITEL;401;KC Bandung Kopo ;Bandung ;F
600;KCP SUMBER SARI ;RITEL;401;KC Bandung Kopo ;Bandung ;F
600;KCP SUMBER SARI ;RITEL;401;KC Bandung Kopo ;Bandung ;F
1078;KCP SUMBER;RITEL;406;KC Cirebon Gunung Jati;Bandung ;F
1078;KCP SUMBER;RITEL;406;KC Cirebon Gunung Jati;Bandung ;F
1078;KCP SUMBER;RITEL;406;KC Cirebon Gunung Jati;Bandung ;F
1078;KCP SUMBER;RITEL;406;KC Cirebon Gunung Jati;Bandung ;F
1078;KCP SUMBER;RITEL;406;KC Cirebon Gunung Jati;Bandung ;F
1078;KCP SUMBER;RITEL;406;KC Cirebon Gunung Jati;Bandung ;F
1078;KCP SUMBER;RITEL;406;KC Cirebon Gunung Jati;Bandung ;F
2231;KCP SUKANAGARA;RITEL;105;KC Cianjur;Bandung ;F
2231;KCP SUKANAGARA;RITEL;105;KC Cianjur;Bandung ;F
2231;KCP SUKANAGARA;RITEL;105;KC Cianjur;Bandung ;F
2231;KCP SUKANAGARA;RITEL;105;KC Cianjur;Bandung ;F
2231;KCP SUKANAGARA;RITEL;105;KC Cianjur;Bandung ;F
2105;KCP SUCI;RITEL;354;KC Bandung A.H. Nasution;Bandung ;F
2105;KCP SUCI;RITEL;354;KC Bandung A.H. Nasution;Bandung ;F
2105;KCP SUCI;RITEL;354;KC Bandung A.H. Nasution;Bandung ;F
2105;KCP SUCI;RITEL;354;KC Bandung A.H. Nasution;Bandung ;F
655;KCP SETRASARI ;RITEL;408;KC Bandung Setiabudi;Bandung ;F
655;KCP SETRASARI ;RITEL;408;KC Bandung Setiabudi;Bandung ;F
655;KCP SETRASARI ;RITEL;408;KC Bandung Setiabudi;Bandung ;F
655;KCP SETRASARI ;RITEL;408;KC Bandung Setiabudi;Bandung ;F
655;KCP SETRASARI ;RITEL;408;KC Bandung Setiabudi;Bandung ;F
2104;KCP RIAU;RITEL;337;KC Bandung Naripan;Bandung ;F
2104;KCP RIAU;RITEL;337;KC Bandung Naripan;Bandung ;F
2104;KCP RIAU;RITEL;337;KC Bandung Naripan;Bandung ;F
2104;KCP RIAU;RITEL;337;KC Bandung Naripan;Bandung ;F
2104;KCP RIAU;RITEL;337;KC Bandung Naripan;Bandung ;F
2104;KCP RIAU;RITEL;337;KC Bandung Naripan;Bandung ;F
1139;KCP RANCAEKEK ;RITEL;132;KC Majalaya ;Bandung ;F
1139;KCP RANCAEKEK ;RITEL;132;KC Majalaya ;Bandung ;F
1139;KCP RANCAEKEK ;RITEL;132;KC Majalaya ;Bandung ;F
675;KCP RAJAWALI BANDUNG;RITEL;5;KC Bandung AA ;Bandung ;F
675;KCP RAJAWALI BANDUNG;RITEL;5;KC Bandung AA ;Bandung ;F
675;KCP RAJAWALI BANDUNG;RITEL;5;KC Bandung AA ;Bandung ;F
675;KCP RAJAWALI BANDUNG;RITEL;5;KC Bandung AA ;Bandung ;F
1077;KCP PETA;RITEL;286;KC Bandung Dewi Sartika ;Bandung ;F
543;KCP Pelabuhan Ratu;RITEL;181;KC Cibadak;Bandung ;F
543;KCP Pelabuhan Ratu;RITEL;181;KC Cibadak;Bandung ;F
543;KCP Pelabuhan Ratu;RITEL;181;KC Cibadak;Bandung ;F
543;KCP Pelabuhan Ratu;RITEL;181;KC Cibadak;Bandung ;F
599;KCP Patrol;RITEL;28;KC Indramayu;Bandung ;F
599;KCP Patrol;RITEL;28;KC Indramayu;Bandung ;F
599;KCP Patrol;RITEL;28;KC Indramayu;Bandung ;F
673;KCP PASIR KALIKI;RITEL;5;KC Bandung AA ;Bandung ;F
673;KCP PASIR KALIKI;RITEL;5;KC Bandung AA ;Bandung ;F
673;KCP PASIR KALIKI;RITEL;5;KC Bandung AA ;Bandung ;F
673;KCP PASIR KALIKI;RITEL;5;KC Bandung AA ;Bandung ;F
673;KCP PASIR KALIKI;RITEL;5;KC Bandung AA ;Bandung ;F
673;KCP PASIR KALIKI;RITEL;5;KC Bandung AA ;Bandung ;F
2162;KCP PASAR PELITA;RITEL;92;KC Sukabumi ;Bandung ;F
2162;KCP PASAR PELITA;RITEL;92;KC Sukabumi ;Bandung ;F
2162;KCP PASAR PELITA;RITEL;92;KC Sukabumi ;Bandung ;F
2162;KCP PASAR PELITA;RITEL;92;KC Sukabumi ;Bandung ;F
674;KCP PASAR BARU BANDUNG DS ;RITEL;286;KC Bandung Dewi Sartika ;Bandung ;F
674;KCP PASAR BARU BANDUNG DS ;RITEL;286;KC Bandung Dewi Sartika ;Bandung ;F
674;KCP PASAR BARU BANDUNG DS ;RITEL;286;KC Bandung Dewi Sartika ;Bandung ;F
674;KCP PASAR BARU BANDUNG DS ;RITEL;286;KC Bandung Dewi Sartika ;Bandung ;F
674;KCP PASAR BARU BANDUNG DS ;RITEL;286;KC Bandung Dewi Sartika ;Bandung ;F
542;KCP Pangandaran ;RITEL;162;KC Banjar ;Bandung ;F
542;KCP Pangandaran ;RITEL;162;KC Banjar ;Bandung ;F
542;KCP Pangandaran ;RITEL;162;KC Banjar ;Bandung ;F
542;KCP Pangandaran ;RITEL;162;KC Banjar ;Bandung ;F
542;KCP Pangandaran ;RITEL;162;KC Banjar ;Bandung ;F
542;KCP Pangandaran ;RITEL;162;KC Banjar ;Bandung ;F
542;KCP Pangandaran ;RITEL;162;KC Banjar ;Bandung ;F
542;KCP Pangandaran ;RITEL;162;KC Banjar ;Bandung ;F
542;KCP Pangandaran ;RITEL;162;KC Banjar ;Bandung ;F
542;KCP Pangandaran ;RITEL;162;KC Banjar ;Bandung ;F
656;KCP PADALARANG;RITEL;137;KC Cimahi ;Bandung ;F
656;KCP PADALARANG;RITEL;137;KC Cimahi ;Bandung ;F
656;KCP PADALARANG;RITEL;137;KC Cimahi ;Bandung ;F
656;KCP PADALARANG;RITEL;137;KC Cimahi ;Bandung ;F
650;KCP OTTO ISKANDARDINATA ;RITEL;286;KC Bandung Dewi Sartika ;Bandung ;F
650;KCP OTTO ISKANDARDINATA ;RITEL;286;KC Bandung Dewi Sartika ;Bandung ;F
650;KCP OTTO ISKANDARDINATA ;RITEL;286;KC Bandung Dewi Sartika ;Bandung ;F
1107;KCP METRO TRADE CENTER;RITEL;407;KC Bandung Sukarno Hatta;Bandung ;F
1107;KCP METRO TRADE CENTER;RITEL;407;KC Bandung Sukarno Hatta;Bandung ;F
1107;KCP METRO TRADE CENTER;RITEL;407;KC Bandung Sukarno Hatta;Bandung ;F
1107;KCP METRO TRADE CENTER;RITEL;407;KC Bandung Sukarno Hatta;Bandung ;F
1107;KCP METRO TRADE CENTER;RITEL;407;KC Bandung Sukarno Hatta;Bandung ;F
1107;KCP METRO TRADE CENTER;RITEL;407;KC Bandung Sukarno Hatta;Bandung ;F
1809;KCP MANGUNSARKORO ;RITEL;105;KC Cianjur;Bandung ;F
1809;KCP MANGUNSARKORO ;RITEL;105;KC Cianjur;Bandung ;F
2016;KCP LEMBANG ;RITEL;408;KC Bandung Setiabudi;Bandung ;F
2016;KCP LEMBANG ;RITEL;408;KC Bandung Setiabudi;Bandung ;F
2016;KCP LEMBANG ;RITEL;408;KC Bandung Setiabudi;Bandung ;F
2016;KCP LEMBANG ;RITEL;408;KC Bandung Setiabudi;Bandung ;F
2016;KCP LEMBANG ;RITEL;408;KC Bandung Setiabudi;Bandung ;F
2016;KCP LEMBANG ;RITEL;408;KC Bandung Setiabudi;Bandung ;F
2202;KCP KOSAMBI BANDUNG ;RITEL;286;KC Bandung Dewi Sartika ;Bandung ;F
2202;KCP KOSAMBI BANDUNG ;RITEL;286;KC Bandung Dewi Sartika ;Bandung ;F
593;KCP ITB ;RITEL;405;KC Bandung Dago ;Bandung ;F
593;KCP ITB ;RITEL;405;KC Bandung Dago ;Bandung ;F
593;KCP ITB ;RITEL;405;KC Bandung Dago ;Bandung ;F
593;KCP ITB ;RITEL;405;KC Bandung Dago ;Bandung ;F
593;KCP ITB ;RITEL;405;KC Bandung Dago ;Bandung ;F
1345;KCP GUNTUR;RITEL;25;KC Garut;Bandung ;F
1345;KCP GUNTUR;RITEL;25;KC Garut;Bandung ;F
1345;KCP GUNTUR;RITEL;25;KC Garut;Bandung ;F
1345;KCP GUNTUR;RITEL;25;KC Garut;Bandung ;F
2230;KCP CIRANJANG ;RITEL;105;KC Cianjur;Bandung ;F
2230;KCP CIRANJANG ;RITEL;105;KC Cianjur;Bandung ;F
2230;KCP CIRANJANG ;RITEL;105;KC Cianjur;Bandung ;F
2230;KCP CIRANJANG ;RITEL;105;KC Cianjur;Bandung ;F
517;KCP Cipanas ;RITEL;105;KC Cianjur;Bandung ;F
517;KCP Cipanas ;RITEL;105;KC Cianjur;Bandung ;F
517;KCP Cipanas ;RITEL;105;KC Cianjur;Bandung ;F
517;KCP Cipanas ;RITEL;105;KC Cianjur;Bandung ;F
517;KCP Cipanas ;RITEL;105;KC Cianjur;Bandung ;F
1071;KCP CIMINDI ;RITEL;137;KC Cimahi ;Bandung ;F
1071;KCP CIMINDI ;RITEL;137;KC Cimahi ;Bandung ;F
1071;KCP CIMINDI ;RITEL;137;KC Cimahi ;Bandung ;F
1071;KCP CIMINDI ;RITEL;137;KC Cimahi ;Bandung ;F
2128;KCP CILEDUG CIREBON ;RITEL;406;KC Cirebon Gunung Jati;Bandung ;F
2128;KCP CILEDUG CIREBON ;RITEL;406;KC Cirebon Gunung Jati;Bandung ;F
2128;KCP CILEDUG CIREBON ;RITEL;406;KC Cirebon Gunung Jati;Bandung ;F
2128;KCP CILEDUG CIREBON ;RITEL;406;KC Cirebon Gunung Jati;Bandung ;F
2128;KCP CILEDUG CIREBON ;RITEL;406;KC Cirebon Gunung Jati;Bandung ;F
1337;KCP CIKURUBUK ;RITEL;100;KC Tasikmalaya;Bandung ;F
1337;KCP CIKURUBUK ;RITEL;100;KC Tasikmalaya;Bandung ;F
1337;KCP CIKURUBUK ;RITEL;100;KC Tasikmalaya;Bandung ;F
1337;KCP CIKURUBUK ;RITEL;100;KC Tasikmalaya;Bandung ;F
1346;KCP CIKAJANG;RITEL;25;KC Garut;Bandung ;F
1346;KCP CIKAJANG;RITEL;25;KC Garut;Bandung ;F
1346;KCP CIKAJANG;RITEL;25;KC Garut;Bandung ;F
1070;KCP CIJERAH ;RITEL;137;KC Cimahi ;Bandung ;F
1070;KCP CIJERAH ;RITEL;137;KC Cimahi ;Bandung ;F
1070;KCP CIJERAH ;RITEL;137;KC Cimahi ;Bandung ;F
2000;KCP CIHAMPELAS;RITEL;408;KC Bandung Setiabudi;Bandung ;F
2000;KCP CIHAMPELAS;RITEL;408;KC Bandung Setiabudi;Bandung ;F
2000;KCP CIHAMPELAS;RITEL;408;KC Bandung Setiabudi;Bandung ;F
2000;KCP CIHAMPELAS;RITEL;408;KC Bandung Setiabudi;Bandung ;F
1355;KCP CICURUG ;RITEL;181;KC Cibadak;Bandung ;F
1355;KCP CICURUG ;RITEL;181;KC Cibadak;Bandung ;F
1355;KCP CICURUG ;RITEL;181;KC Cibadak;Bandung ;F
2103;KCP CIBADUYUT ;RITEL;401;KC Bandung Kopo ;Bandung ;F
2103;KCP CIBADUYUT ;RITEL;401;KC Bandung Kopo ;Bandung ;F
1437;KCP CIAWI TASIKMALAYA ;RITEL;100;KC Tasikmalaya;Bandung ;F
1437;KCP CIAWI TASIKMALAYA ;RITEL;100;KC Tasikmalaya;Bandung ;F
1437;KCP CIAWI TASIKMALAYA ;RITEL;100;KC Tasikmalaya;Bandung ;F
1437;KCP CIAWI TASIKMALAYA ;RITEL;100;KC Tasikmalaya;Bandung ;F
1141;KCP BUAH BATU ;RITEL;389;KC Bandung Martadinata;Bandung ;F
1141;KCP BUAH BATU ;RITEL;389;KC Bandung Martadinata;Bandung ;F
1141;KCP BUAH BATU ;RITEL;389;KC Bandung Martadinata;Bandung ;F
1141;KCP BUAH BATU ;RITEL;389;KC Bandung Martadinata;Bandung ;F
1141;KCP BUAH BATU ;RITEL;389;KC Bandung Martadinata;Bandung ;F
598;KCP BRI JATINANGOR;RITEL;94;KC Sumedang ;Bandung ;F
598;KCP BRI JATINANGOR;RITEL;94;KC Sumedang ;Bandung ;F
598;KCP BRI JATINANGOR;RITEL;94;KC Sumedang ;Bandung ;F
598;KCP BRI JATINANGOR;RITEL;94;KC Sumedang ;Bandung ;F
598;KCP BRI JATINANGOR;RITEL;94;KC Sumedang ;Bandung ;F
2058;KCP BATUNUNGGAL ;RITEL;407;KC Bandung Sukarno Hatta;Bandung ;F
2058;KCP BATUNUNGGAL ;RITEL;407;KC Bandung Sukarno Hatta;Bandung ;F
2058;KCP BATUNUNGGAL ;RITEL;407;KC Bandung Sukarno Hatta;Bandung ;F
2058;KCP BATUNUNGGAL ;RITEL;407;KC Bandung Sukarno Hatta;Bandung ;F
2058;KCP BATUNUNGGAL ;RITEL;407;KC Bandung Sukarno Hatta;Bandung ;F
1140;KCP BANJARAN;RITEL;544;KC Soreang;Bandung ;F
1140;KCP BANJARAN;RITEL;544;KC Soreang;Bandung ;F
1140;KCP BANJARAN;RITEL;544;KC Soreang;Bandung ;F
1140;KCP BANJARAN;RITEL;544;KC Soreang;Bandung ;F
2154;KCP ANTAPANI;RITEL;407;KC Bandung Sukarno Hatta;Bandung ;F
2154;KCP ANTAPANI;RITEL;407;KC Bandung Sukarno Hatta;Bandung ;F
2154;KCP ANTAPANI;RITEL;407;KC Bandung Sukarno Hatta;Bandung ;F
2154;KCP ANTAPANI;RITEL;407;KC Bandung Sukarno Hatta;Bandung ;F
1108;KCP ABDUL FATAH ;RITEL;46;KC Majalengka ;Bandung ;F
1108;KCP ABDUL FATAH ;RITEL;46;KC Majalengka ;Bandung ;F
1108;KCP ABDUL FATAH ;RITEL;46;KC Majalengka ;Bandung ;F
1108;KCP ABDUL FATAH ;RITEL;46;KC Majalengka ;Bandung ;F
100;KC Tasikmalaya;RITEL;100;KC Tasikmalaya;Bandung ;F
100;KC Tasikmalaya;RITEL;100;KC Tasikmalaya;Bandung ;F
100;KC Tasikmalaya;RITEL;100;KC Tasikmalaya;Bandung ;F
100;KC Tasikmalaya;RITEL;100;KC Tasikmalaya;Bandung ;F
100;KC Tasikmalaya;RITEL;100;KC Tasikmalaya;Bandung ;F
100;KC Tasikmalaya;RITEL;100;KC Tasikmalaya;Bandung ;F
100;KC Tasikmalaya;RITEL;100;KC Tasikmalaya;Bandung ;F
100;KC Tasikmalaya;RITEL;100;KC Tasikmalaya;Bandung ;F
100;KC Tasikmalaya;RITEL;100;KC Tasikmalaya;Bandung ;F
94;KC Sumedang ;RITEL;94;KC Sumedang ;Bandung ;F
94;KC Sumedang ;RITEL;94;KC Sumedang ;Bandung ;F
94;KC Sumedang ;RITEL;94;KC Sumedang ;Bandung ;F
94;KC Sumedang ;RITEL;94;KC Sumedang ;Bandung ;F
94;KC Sumedang ;RITEL;94;KC Sumedang ;Bandung ;F
94;KC Sumedang ;RITEL;94;KC Sumedang ;Bandung ;F
94;KC Sumedang ;RITEL;94;KC Sumedang ;Bandung ;F
92;KC Sukabumi ;RITEL;92;KC Sukabumi ;Bandung ;F
92;KC Sukabumi ;RITEL;92;KC Sukabumi ;Bandung ;F
